larval_scenario,simulation_loop,species,coexistence_partition,coexistence_strength
high,29,chthamalus_dalli,delta_0,-1.184902215639605e-4
high,29,limpets,delta_0,-0.004507474743323359
high,29,balanus_glandula,delta_c,0.1403720864616913
high,29,chthamalus_dalli,delta_c,0.12103170684253461
high,29,limpets,delta_c,-0.014643809519106488
high,29,balanus_glandula,delta_p,0.01461519943163836
high,29,chthamalus_dalli,delta_p,-9.702204824701965e-5
high,29,limpets,delta_p,-0.004473187762154773
high,29,balanus_glandula,r_bar,0.03228706385885172
high,29,chthamalus_dalli,r_bar,-0.0044154735272849965
high,29,limpets,r_bar,-0.006562789683596693
high,29,balanus_glandula,delta_cp,-0.13840225422346808
high,29,chthamalus_dalli,delta_cp,-0.12523166810000863
high,29,limpets,delta_cp,0.017061682340987927
high,30,balanus_glandula,delta_0,0.01456846335732187
high,30,chthamalus_dalli,delta_0,-1.1727397509608828e-4
high,30,limpets,delta_0,-0.0045228449255132475
high,30,balanus_glandula,delta_c,9.926073762092091e-4
high,30,chthamalus_dalli,delta_c,0.0218638680541432
high,30,limpets,delta_c,-0.012032171777009326
high,30,balanus_glandula,delta_p,0.01452327089658767
high,30,chthamalus_dalli,delta_p,-9.568377553770269e-5
high,30,limpets,delta_p,-0.004510428174351433
high,30,balanus_glandula,r_bar,0.06767871747416954
high,30,chthamalus_dalli,r_bar,0.27104721280181887
high,30,limpets,r_bar,-0.01563459392977773
high,30,balanus_glandula,delta_cp,0.03759437584405079
high,30,chthamalus_dalli,delta_cp,0.24939630249830946
high,30,limpets,delta_cp,0.005430850947096277
high,31,balanus_glandula,delta_0,0.015216522827192103
high,31,chthamalus_dalli,delta_0,-1.1808177497840688e-4
high,31,limpets,delta_0,-0.00449362749826665
high,31,balanus_glandula,delta_c,0.06739249152793869
high,31,chthamalus_dalli,delta_c,0.008345024451738237
high,31,limpets,delta_c,-0.0025508980518835767
high,31,balanus_glandula,delta_p,0.0131847322559826
high,31,chthamalus_dalli,delta_p,-9.449433767028115e-5
high,31,limpets,delta_p,-0.004670025716406512
