larval_scenario,simulation_loop,species,coexistence_partition,coexistence_strength
balanus_high,5,limpets,delta_p,-0.0043358554649274295
balanus_high,5,balanus_glandula,r_bar,0.09111072446099255
balanus_high,5,chthamalus_dalli,r_bar,0.23855266523345975
balanus_high,5,limpets,r_bar,-0.019659398143681783
balanus_high,5,balanus_glandula,delta_cp,-0.5261961431246467
balanus_high,5,chthamalus_dalli,delta_cp,0.18606622500094294
balanus_high,5,limpets,delta_cp,0.008183390399614354
balanus_high,6,balanus_glandula,delta_0,0.017686798914055002
balanus_high,6,chthamalus_dalli,delta_0,-1.2030366772719514e-4
balanus_high,6,limpets,delta_0,-0.004257010125629734
balanus_high,6,balanus_glandula,delta_c,0.2873639625750055
balanus_high,6,chthamalus_dalli,delta_c,0.04283814594355562
balanus_high,6,limpets,delta_c,-0.019165250978815385
balanus_high,6,balanus_glandula,delta_p,0.016161931496305515
balanus_high,6,chthamalus_dalli,delta_p,-1.1754715345502209e-4
balanus_high,6,limpets,delta_p,-0.004378579071568134
balanus_high,6,balanus_glandula,r_bar,0.026245077366135794
balanus_high,6,chthamalus_dalli,r_bar,-0.0054925713213009875
balanus_high,6,limpets,r_bar,0.0023200503975493447
balanus_high,6,balanus_glandula,delta_cp,-0.29496761561923024
balanus_high,6,chthamalus_dalli,delta_cp,-0.04809286644367439
balanus_high,6,limpets,delta_cp,0.030120890573562598
balanus_high,7,balanus_glandula,delta_0,0.017053167951831538
balanus_high,7,chthamalus_dalli,delta_0,-1.1995507835316221e-4
balanus_high,7,limpets,delta_0,-0.004457906568425485
balanus_high,7,balanus_glandula,delta_c,1.233321187202718
balanus_high,7,chthamalus_dalli,delta_c,0.040421525277310355
balanus_high,7,limpets,delta_c,-0.01954899596273707
balanus_high,7,balanus_glandula,delta_p,0.018600467908351126
balanus_high,7,chthamalus_dalli,delta_p,-1.1597400238572142e-4
balanus_high,7,limpets,delta_p,-0.004482844644289274
balanus_high,7,balanus_glandula,r_bar,0.018080428943588966
balanus_high,7,chthamalus_dalli,r_bar,0.1319770318297584
balanus_high,7,limpets,r_bar,-0.01984503022757611
balanus_high,7,balanus_glandula,delta_cp,-1.2508943941193118
balanus_high,7,chthamalus_dalli,delta_cp,0.09179143563318692
balanus_high,7,limpets,delta_cp,0.008644716947875719
balanus_high,8,balanus_glandula,delta_0,0.016851553428431698
balanus_high,8,chthamalus_dalli,delta_0,-1.1896715357750942e-4
balanus_high,8,limpets,delta_0,-0.0044927173787340235
balanus_high,8,balanus_glandula,delta_c,0.3600967331827545
balanus_high,8,chthamalus_dalli,delta_c,0.04735673386895889
balanus_high,8,limpets,delta_c,-0.018269259543505445
balanus_high,8,balanus_glandula,delta_p,0.01631091918540628
balanus_high,8,chthamalus_dalli,delta_p,-1.1280553787662573e-4
balanus_high,8,limpets,delta_p,-0.00460627858696383
balanus_high,8,balanus_glandula,r_bar,0.03119480679340647
balanus_high,8,chthamalus_dalli,r_bar,0.23518754225448468
balanus_high,8,limpets,r_bar,-0.014092867888375493
balanus_high,8,balanus_glandula,delta_cp,-0.362064399003186
balanus_high,8,chthamalus_dalli,delta_cp,0.18806258107697993
balanus_high,8,limpets,delta_cp,0.013275387620827805
balanus_high,9,balanus_glandula,delta_0,0.0160731137829474
balanus_high,9,chthamalus_dalli,delta_0,-1.1741925551989052e-4
balanus_high,9,limpets,delta_0,-0.004756500733934299
balanus_high,9,balanus_glandula,delta_c,1.3379020373826522
balanus_high,9,chthamalus_dalli,delta_c,0.10322176617216128
balanus_high,9,limpets,delta_c,-0.01715169024159713
balanus_high,9,balanus_glandula,delta_p,0.014912081951591216
balanus_high,9,chthamalus_dalli,delta_p,-1.160327584178722e-4
balanus_high,9,limpets,delta_p,-0.004860600920956082
balanus_high,9,balanus_glandula,r_bar,0.0321791059008969
balanus_high,9,chthamalus_dalli,r_bar,-0.003776333589395886
balanus_high,9,limpets,r_bar,-0.04509965060910859
balanus_high,9,balanus_glandula,delta_cp,-1.336708127216294
balanus_high,9,chthamalus_dalli,delta_cp,-0.1067646477476194
balanus_high,9,limpets,delta_cp,-0.01833085871262108
balanus_high,10,balanus_glandula,delta_0,0.017122076770917927
balanus_high,10,chthamalus_dalli,delta_0,-1.1934434999860688e-4
balanus_high,10,limpets,delta_0,-0.00446471672802462
balanus_high,10,balanus_glandula,delta_c,0.3424039749830181
balanus_high,10,chthamalus_dalli,delta_c,0.05084681141911962
balanus_high,10,limpets,delta_c,1.2215265798576347e-4
balanus_high,10,balanus_glandula,delta_p,0.015496794884975018
balanus_high,10,chthamalus_dalli,delta_p,-1.1916358904873192e-4
balanus_high,10,limpets,delta_p,-0.004562782166987023
balanus_high,10,balanus_glandula,r_bar,0.0388248604179835
balanus_high,10,chthamalus_dalli,r_bar,0.029211367618896977
balanus_high,10,limpets,r_bar,-0.007660992416885781
balanus_high,10,balanus_glandula,delta_cp,-0.33619798622092756
balanus_high,10,chthamalus_dalli,delta_cp,-0.021396935861175304
balanus_high,10,limpets,delta_cp,0.0012443538201400983
chthamalus_high,1,balanus_glandula,delta_0,0.01631619180190147
chthamalus_high,1,chthamalus_dalli,delta_0,-1.1913810514529999e-4
chthamalus_high,1,limpets,delta_0,-0.004546972840643981
chthamalus_high,1,balanus_glandula,delta_c,0.02638997645484631
chthamalus_high,1,chthamalus_dalli,delta_c,1.068259338927045
chthamalus_high,1,limpets,delta_c,-0.01841624409421838
chthamalus_high,1,balanus_glandula,delta_p,0.015359085863227984
chthamalus_high,1,chthamalus_dalli,delta_p,-1.1958259872901777e-4
chthamalus_high,1,limpets,delta_p,-0.004685020897502112
chthamalus_high,1,balanus_glandula,r_bar,0.09215274747065716
chthamalus_high,1,chthamalus_dalli,r_bar,0.13371759084561652
chthamalus_high,1,limpets,r_bar,-0.01545677065886486
chthamalus_high,1,balanus_glandula,delta_cp,0.0340874933506814
chthamalus_high,1,chthamalus_dalli,delta_cp,-0.9343030273775541
chthamalus_high,1,limpets,delta_cp,0.012191467173499615
chthamalus_high,2,balanus_glandula,delta_0,0.016995108370864154
chthamalus_high,2,chthamalus_dalli,delta_0,-1.19835908427679e-4
chthamalus_high,2,limpets,delta_0,-0.004417623610935784
chthamalus_high,2,balanus_glandula,delta_c,0.02261234539381407
chthamalus_high,2,chthamalus_dalli,delta_c,0.4084024788871772
chthamalus_high,2,limpets,delta_c,-0.017643640336950872
chthamalus_high,2,balanus_glandula,delta_p,0.01524682397007604
chthamalus_high,2,chthamalus_dalli,delta_p,-1.1624010915789462e-4
chthamalus_high,2,limpets,delta_p,-0.004498135849607232
chthamalus_high,2,balanus_glandula,r_bar,0.06696718425823955
chthamalus_high,2,chthamalus_dalli,r_bar,0.26014656213474496
chthamalus_high,2,limpets,r_bar,-0.015230690005767933
chthamalus_high,2,balanus_glandula,delta_cp,0.01211290652348529
chthamalus_high,2,chthamalus_dalli,delta_cp,-0.14801984073484664
chthamalus_high,2,limpets,delta_cp,0.011328709791725955
chthamalus_high,3,balanus_glandula,delta_0,0.01853642141554679
